date,previous,high,low,close,change,volume,value,frequency
2020-10-08T00:00:00,113.0,133.0,111.0,129.0,16.0,335269500.0,42479467200.0,18767.0
2020-10-09T00:00:00,129.0,130.0,120.0,120.0,-9.0,86161800.0,10495835200.0,4965.0
2020-10-12T00:00:00,120.0,122.0,114.0,116.0,-4.0,42258400.0,4957347000.0,3463.0
2020-10-13T00:00:00,116.0,122.0,110.0,112.0,-4.0,35580300.0,4001847700.0,2733.0
2020-10-14T00:00:00,112.0,112.0,105.0,105.0,-7.0,52550000.0,5619931000.0,3750.0
2020-10-15T00:00:00,105.0,120.0,99.0,113.0,8.0,103277700.0,11588618200.0,6917.0
2020-10-16T00:00:00,113.0,117.0,106.0,107.0,-6.0,38816600.0,4283899900.0,3617.0
2020-10-19T00:00:00,107.0,112.0,100.0,108.0,1.0,14971900.0,1621886300.0,1340.0
2020-10-20T00:00:00,108.0,111.0,101.0,104.0,-4.0,16022800.0,1698445500.0,1458.0
2020-10-21T00:00:00,104.0,111.0,104.0,105.0,1.0,21648700.0,2317959600.0,1949.0
2020-10-22T00:00:00,105.0,115.0,104.0,104.0,-1.0,19054200.0,2022856300.0,1555.0
2020-10-23T00:00:00,104.0,111.0,98.0,101.0,-3.0,19116800.0,1931928700.0,1383.0
2020-10-26T00:00:00,101.0,112.0,95.0,108.0,7.0,92685400.0,9835977500.0,5275.0
2020-10-27T00:00:00,108.0,109.0,102.0,104.0,-4.0,21455100.0,2236784700.0,1721.0
2020-11-02T00:00:00,104.0,109.0,99.0,101.0,-3.0,14839500.0,1510267000.0,962.0
2020-11-03T00:00:00,101.0,106.0,100.0,103.0,2.0,15834800.0,1636022000.0,1114.0
2020-11-04T00:00:00,103.0,105.0,99.0,99.0,-4.0,10736500.0,1086226700.0,946.0
2020-11-05T00:00:00,99.0,103.0,99.0,100.0,1.0,12491800.0,1259977200.0,808.0
2020-11-06T00:00:00,100.0,101.0,98.0,101.0,1.0,10124000.0,1009268800.0,985.0
2020-11-09T00:00:00,101.0,102.0,99.0,100.0,-1.0,7608300.0,758368900.0,693.0
2020-11-10T00:00:00,100.0,108.0,94.0,102.0,2.0,45835900.0,4717745800.0,3065.0
2020-11-11T00:00:00,102.0,104.0,99.0,100.0,-2.0,12356700.0,1240046700.0,952.0
