date,previous,high,low,close,change,volume,value,frequency
2021-12-09T00:00:00,100.0,135.0,94.0,135.0,35.0,116416900.0,13727377000.0,5692.0
2021-12-10T00:00:00,135.0,182.0,148.0,182.0,47.0,7818300.0,1422522200.0,897.0
2021-12-13T00:00:00,182.0,244.0,230.0,244.0,62.0,59466000.0,14506450400.0,2433.0
2021-12-14T00:00:00,244.0,304.0,228.0,228.0,-16.0,53711600.0,12880314000.0,3491.0
2021-12-15T00:00:00,228.0,214.0,214.0,214.0,-14.0,3302100.0,706649400.0,314.0
2021-12-16T00:00:00,214.0,200.0,200.0,200.0,-14.0,4714400.0,942880000.0,291.0
2021-12-17T00:00:00,200.0,216.0,186.0,186.0,-14.0,98356900.0,18832196400.0,7161.0
2021-12-20T00:00:00,186.0,246.0,173.0,173.0,-13.0,21150400.0,3683024200.0,1546.0
2021-12-21T00:00:00,173.0,230.0,163.0,224.0,51.0,99027300.0,20472443900.0,10010.0
2021-12-22T00:00:00,224.0,280.0,218.0,224.0,0.0,76586800.0,18308656000.0,6964.0
2021-12-23T00:00:00,224.0,270.0,212.0,254.0,30.0,129620200.0,33056357600.0,7633.0
2021-12-24T00:00:00,254.0,260.0,238.0,238.0,-16.0,58343200.0,14219785400.0,3849.0
2021-12-27T00:00:00,238.0,252.0,222.0,222.0,-16.0,61888100.0,14019091600.0,3246.0
2021-12-28T00:00:00,222.0,228.0,208.0,208.0,-14.0,33794100.0,7144872800.0,2421.0
2021-12-29T00:00:00,208.0,218.0,194.0,200.0,-8.0,54354900.0,10715438900.0,3404.0
2021-12-30T00:00:00,200.0,210.0,186.0,188.0,-12.0,61760700.0,11666877200.0,2687.0
2022-01-03T00:00:00,188.0,220.0,188.0,208.0,20.0,45695600.0,9513450200.0,3976.0
2022-01-04T00:00:00,208.0,218.0,200.0,206.0,-2.0,16401100.0,3412155600.0,1748.0
2022-01-05T00:00:00,206.0,212.0,202.0,202.0,-4.0,12151100.0,2506350000.0,1048.0
2022-01-06T00:00:00,202.0,202.0,190.0,199.0,-3.0,22463400.0,4395241500.0,1578.0
2022-01-07T00:00:00,199.0,208.0,197.0,198.0,-1.0,10337900.0,2079767500.0,1028.0
2022-01-10T00:00:00,198.0,202.0,192.0,192.0,-6.0,11655400.0,2259192000.0,1007.0
2022-01-11T00:00:00,192.0,208.0,192.0,196.0,4.0,23973600.0,4792801200.0,2055.0
2022-01-12T00:00:00,196.0,202.0,192.0,193.0,-3.0,13086400.0,2554191200.0,1100.0
2022-01-13T00:00:00,193.0,197.0,180.0,185.0,-8.0,39895500.0,7375997500.0,2197.0
2022-01-14T00:00:00,185.0,188.0,173.0,174.0,-11.0,45011500.0,7888209800.0,2102.0
2022-01-17T00:00:00,174.0,178.0,162.0,163.0,-11.0,38839900.0,6390383300.0,2159.0
2022-01-18T00:00:00,163.0,164.0,152.0,158.0,-5.0,31062200.0,4847450900.0,1550.0
2022-01-19T00:00:00,158.0,186.0,159.0,162.0,4.0,77350300.0,13517533500.0,8143.0
2022-01-20T00:00:00,162.0,166.0,157.0,158.0,-4.0,16293000.0,2610322300.0,1666.0
2022-01-21T00:00:00,158.0,164.0,152.0,155.0,-3.0,16874600.0,2656792400.0,1262.0
2022-01-24T00:00:00,155.0,158.0,153.0,155.0,0.0,7680200.0,1192476500.0,703.0
2022-01-25T00:00:00,155.0,157.0,145.0,147.0,-8.0,23902300.0,3548920000.0,1197.0
2022-01-26T00:00:00,147.0,171.0,141.0,162.0,15.0,29795100.0,4695519500.0,3060.0
2022-01-27T00:00:00,162.0,208.0,163.0,202.0,40.0,246662300.0,46965444500.0,24710.0
2022-01-28T00:00:00,202.0,208.0,188.0,195.0,-7.0,91831700.0,18057464900.0,7400.0
2022-01-31T00:00:00,195.0,214.0,195.0,199.0,4.0,99233100.0,20273348500.0,6746.0
2022-02-02T00:00:00,199.0,210.0,196.0,210.0,11.0,60423200.0,12349279500.0,3750.0
2022-02-03T00:00:00,210.0,246.0,210.0,238.0,28.0,154955800.0,35860054800.0,10861.0
2022-02-04T00:00:00,238.0,256.0,222.0,222.0,-16.0,161219100.0,38370063400.0,10774.0
2022-02-07T00:00:00,222.0,234.0,208.0,224.0,2.0,95520600.0,20876073200.0,6354.0
2022-02-08T00:00:00,224.0,236.0,220.0,228.0,4.0,37656700.0,8581338800.0,3041.0
2022-02-09T00:00:00,228.0,244.0,228.0,244.0,16.0,51634000.0,12230048000.0,4113.0
2022-02-10T00:00:00,244.0,282.0,246.0,264.0,20.0,207135700.0,54608934000.0,16225.0
2022-02-11T00:00:00,264.0,274.0,256.0,270.0,6.0,52662600.0,14061643600.0,4454.0
2022-02-14T00:00:00,270.0,332.0,264.0,324.0,54.0,279785000.0,87161203000.0,26493.0
2022-02-15T00:00:00,324.0,396.0,324.0,396.0,72.0,271788200.0,102369509800.0,29614.0
2022-02-16T00:00:00,396.0,492.0,400.0,460.0,64.0,329420700.0,147056303800.0,39207.0
2022-02-17T00:00:00,460.0,464.0,428.0,428.0,-32.0,29031500.0,12648233600.0,2714.0
2022-02-18T00:00:00,428.0,400.0,400.0,400.0,-28.0,9999900.0,3999960000.0,864.0
2022-02-21T00:00:00,400.0,500.0,372.0,480.0,80.0,419963200.0,181365968400.0,35659.0
2022-02-22T00:00:00,480.0,560.0,484.0,535.0,55.0,216990700.0,115501722300.0,28895.0
2022-02-23T00:00:00,535.0,615.0,498.0,498.0,-37.0,108730600.0,55746258700.0,10205.0
2022-02-24T00:00:00,498.0,496.0,464.0,464.0,-34.0,13213700.0,6154023400.0,1623.0
2022-02-25T00:00:00,464.0,515.0,432.0,432.0,-32.0,144495900.0,68395496000.0,18979.0
2022-03-01T00:00:00,432.0,540.0,430.0,540.0,108.0,214332700.0,108090901400.0,19485.0
2022-03-02T00:00:00,540.0,660.0,525.0,600.0,60.0,352899300.0,214068575500.0,37685.0
2022-03-04T00:00:00,600.0,615.0,560.0,560.0,-40.0,40466900.0,22905284000.0,4503.0
2022-03-07T00:00:00,560.0,545.0,525.0,525.0,-35.0,106329000.0,56044174500.0,9602.0
2022-03-08T00:00:00,525.0,600.0,490.0,490.0,-35.0,172537500.0,92884167600.0,22934.0
2022-03-09T00:00:00,490.0,510.0,456.0,456.0,-34.0,76356700.0,35517299500.0,9068.0
2022-03-10T00:00:00,456.0,464.0,426.0,426.0,-30.0,37250000.0,16121892400.0,3748.0
2022-03-11T00:00:00,426.0,442.0,402.0,428.0,2.0,76960500.0,32698157600.0,13037.0
2022-03-14T00:00:00,428.0,466.0,424.0,442.0,14.0,93178600.0,41947925400.0,13256.0
2022-03-15T00:00:00,442.0,456.0,412.0,414.0,-28.0,39457000.0,16889834200.0,7140.0
2022-03-16T00:00:00,414.0,432.0,392.0,392.0,-22.0,26988800.0,11006497800.0,5032.0
2022-03-17T00:00:00,392.0,412.0,366.0,376.0,-16.0,73822300.0,28145885400.0,9891.0
2022-03-18T00:00:00,376.0,470.0,368.0,452.0,76.0,286216600.0,123840357400.0,37014.0
2022-03-21T00:00:00,452.0,498.0,432.0,476.0,24.0,219771800.0,103644263800.0,33066.0
2022-03-22T00:00:00,476.0,494.0,460.0,460.0,-16.0,107241000.0,51347349200.0,17798.0
2022-03-23T00:00:00,460.0,484.0,454.0,466.0,6.0,49394100.0,23270302600.0,9090.0
2022-03-24T00:00:00,466.0,472.0,434.0,434.0,-32.0,78529500.0,35005305200.0,11841.0
2022-03-25T00:00:00,434.0,450.0,418.0,424.0,-10.0,34852600.0,14945941000.0,6051.0
2022-03-28T00:00:00,424.0,438.0,396.0,416.0,-8.0,214613000.0,86708453400.0,16049.0
2022-03-29T00:00:00,416.0,448.0,416.0,422.0,6.0,133863100.0,58045253400.0,21557.0
2022-03-30T00:00:00,422.0,436.0,394.0,396.0,-26.0,356983400.0,142492229200.0,22516.0
2022-03-31T00:00:00,396.0,400.0,370.0,370.0,-26.0,129097200.0,48583996400.0,14216.0
2022-04-01T00:00:00,370.0,372.0,346.0,348.0,-22.0,97768000.0,34401248600.0,10758.0
2022-04-04T00:00:00,348.0,364.0,326.0,334.0,-14.0,74777500.0,25416127400.0,9926.0
