date,previous,high,low,close,change,volume,value,frequency
2020-10-07T00:00:00,270.0,272.0,270.0,270.0,0.0,552300.0,149122200.0,11.0
2020-10-08T00:00:00,270.0,274.0,270.0,270.0,0.0,676900.0,182766800.0,35.0
2020-10-09T00:00:00,270.0,274.0,268.0,274.0,4.0,554800.0,149926200.0,11.0
2020-10-12T00:00:00,274.0,272.0,268.0,272.0,-2.0,558300.0,150746600.0,17.0
2020-10-13T00:00:00,272.0,270.0,270.0,270.0,-2.0,553000.0,149310000.0,13.0
2020-10-14T00:00:00,270.0,286.0,270.0,280.0,10.0,33400.0,9154000.0,12.0
2020-10-15T00:00:00,280.0,350.0,290.0,350.0,70.0,1529200.0,511964800.0,310.0
2020-10-16T00:00:00,350.0,432.0,350.0,400.0,50.0,1376800.0,547093600.0,607.0
2020-10-19T00:00:00,400.0,400.0,372.0,380.0,-20.0,130600.0,49612200.0,126.0
2020-10-20T00:00:00,380.0,380.0,354.0,354.0,-26.0,82100.0,29334400.0,69.0
2020-10-21T00:00:00,354.0,354.0,330.0,330.0,-24.0,43100.0,14441600.0,36.0
2020-10-22T00:00:00,330.0,350.0,330.0,348.0,18.0,10600.0,3668800.0,14.0
2020-10-23T00:00:00,348.0,360.0,332.0,358.0,10.0,18200.0,6364200.0,17.0
2020-10-26T00:00:00,358.0,400.0,336.0,390.0,32.0,54300.0,20730400.0,38.0
2020-10-27T00:00:00,390.0,390.0,364.0,366.0,-24.0,19000.0,7177200.0,22.0
2020-11-02T00:00:00,366.0,366.0,348.0,364.0,-2.0,33000.0,11932600.0,11.0
2020-11-03T00:00:00,364.0,364.0,350.0,358.0,-6.0,31800.0,11405600.0,16.0
2020-11-04T00:00:00,358.0,356.0,340.0,350.0,-8.0,28700.0,10013800.0,21.0
2020-11-05T00:00:00,350.0,350.0,326.0,332.0,-18.0,75500.0,25031800.0,40.0
2020-11-06T00:00:00,332.0,330.0,322.0,324.0,-8.0,24200.0,7853200.0,29.0
2020-11-09T00:00:00,324.0,324.0,312.0,324.0,0.0,9500.0,3020000.0,15.0
2020-11-10T00:00:00,324.0,320.0,316.0,316.0,-8.0,11100.0,3513800.0,13.0
2020-11-11T00:00:00,316.0,350.0,316.0,324.0,8.0,41000.0,13762200.0,41.0
2020-11-12T00:00:00,324.0,324.0,320.0,322.0,-2.0,9300.0,3004800.0,11.0
2020-11-13T00:00:00,322.0,322.0,322.0,322.0,0.0,800.0,257600.0,7.0
2020-11-16T00:00:00,322.0,320.0,312.0,314.0,-8.0,2900.0,914400.0,6.0
2020-11-17T00:00:00,314.0,318.0,302.0,318.0,4.0,42900.0,13172400.0,33.0
2020-11-18T00:00:00,318.0,322.0,304.0,318.0,0.0,8300.0,2642000.0,13.0
2020-11-19T00:00:00,318.0,320.0,318.0,318.0,0.0,117000.0,37213000.0,18.0
2020-11-20T00:00:00,318.0,316.0,306.0,316.0,-2.0,13400.0,4140600.0,14.0
2020-11-23T00:00:00,316.0,320.0,316.0,318.0,2.0,61100.0,19351200.0,6.0
2020-11-24T00:00:00,318.0,316.0,308.0,308.0,-10.0,10100.0,3135600.0,16.0
2020-11-25T00:00:00,308.0,310.0,308.0,308.0,0.0,58500.0,18045000.0,19.0
2020-11-26T00:00:00,308.0,312.0,306.0,312.0,4.0,28400.0,8799400.0,15.0
2020-11-27T00:00:00,312.0,318.0,306.0,306.0,-6.0,25000.0,7847800.0,22.0
2020-11-30T00:00:00,306.0,308.0,306.0,306.0,0.0,30800.0,9429000.0,20.0
2020-12-01T00:00:00,306.0,310.0,304.0,310.0,4.0,5200.0,1591400.0,10.0
2020-12-02T00:00:00,310.0,312.0,308.0,310.0,0.0,800.0,248000.0,7.0
2020-12-03T00:00:00,310.0,314.0,306.0,306.0,-4.0,13600.0,4238400.0,9.0
2020-12-04T00:00:00,306.0,306.0,304.0,304.0,-2.0,11900.0,3638000.0,8.0
2020-12-07T00:00:00,304.0,380.0,306.0,380.0,76.0,563000.0,204065000.0,170.0
2020-12-08T00:00:00,380.0,474.0,408.0,428.0,48.0,1158600.0,532379200.0,464.0
2020-12-10T00:00:00,428.0,430.0,400.0,400.0,-28.0,273600.0,109850000.0,103.0
