date,previous,high,low,close,change,volume,value,frequency
2020-10-08T00:00:00,193.0,195.0,189.0,190.0,-3.0,890500.0,169661700.0,236.0
2020-10-09T00:00:00,190.0,191.0,188.0,189.0,-1.0,565700.0,106881600.0,149.0
2020-10-12T00:00:00,189.0,248.0,200.0,216.0,27.0,68370500.0,15395485200.0,7690.0
2020-10-13T00:00:00,216.0,220.0,202.0,208.0,-8.0,19063000.0,3925965800.0,2113.0
2020-10-14T00:00:00,208.0,216.0,202.0,210.0,2.0,7338900.0,1525660800.0,1068.0
2020-10-15T00:00:00,210.0,212.0,202.0,204.0,-6.0,3635600.0,746702600.0,427.0
2020-10-16T00:00:00,204.0,222.0,202.0,212.0,8.0,21561100.0,4614029000.0,2447.0
2020-10-19T00:00:00,212.0,216.0,204.0,204.0,-8.0,5024600.0,1039414800.0,628.0
2020-10-20T00:00:00,204.0,210.0,200.0,202.0,-2.0,5252500.0,1069369000.0,720.0
2020-10-21T00:00:00,202.0,214.0,202.0,206.0,4.0,7158700.0,1489164200.0,768.0
2020-10-22T00:00:00,206.0,210.0,196.0,202.0,-4.0,2591400.0,528022400.0,446.0
2020-10-23T00:00:00,202.0,210.0,202.0,204.0,2.0,1373200.0,280050800.0,271.0
2020-10-26T00:00:00,204.0,210.0,192.0,200.0,-4.0,1641000.0,330545800.0,324.0
2020-10-27T00:00:00,200.0,202.0,190.0,199.0,-1.0,1153100.0,229298700.0,227.0
2020-11-02T00:00:00,199.0,206.0,196.0,204.0,5.0,5309300.0,1070491500.0,459.0
2020-11-03T00:00:00,204.0,210.0,199.0,200.0,-4.0,5755600.0,1182009500.0,729.0
2020-11-04T00:00:00,200.0,204.0,196.0,198.0,-2.0,1058400.0,211304900.0,241.0
2020-11-05T00:00:00,198.0,204.0,198.0,202.0,4.0,1301900.0,261372000.0,224.0
2020-11-06T00:00:00,202.0,228.0,196.0,208.0,6.0,57956000.0,12576142400.0,4387.0
2020-11-09T00:00:00,208.0,210.0,202.0,202.0,-6.0,4263700.0,871170000.0,670.0
2020-11-10T00:00:00,202.0,210.0,198.0,204.0,2.0,4102700.0,842549000.0,902.0
2020-11-11T00:00:00,204.0,208.0,202.0,206.0,2.0,1672700.0,343987200.0,280.0
2020-11-12T00:00:00,206.0,208.0,204.0,206.0,0.0,1752600.0,359078400.0,226.0
2020-11-13T00:00:00,206.0,214.0,202.0,206.0,0.0,8384700.0,1752104200.0,1350.0
2020-11-16T00:00:00,206.0,212.0,204.0,208.0,2.0,6510300.0,1349590800.0,669.0
2020-11-17T00:00:00,208.0,226.0,210.0,212.0,4.0,20309200.0,4399685800.0,2469.0
2020-11-18T00:00:00,212.0,216.0,208.0,212.0,0.0,4402500.0,934983000.0,637.0
2020-11-19T00:00:00,212.0,222.0,214.0,214.0,2.0,8563500.0,1860628400.0,985.0
2020-11-20T00:00:00,214.0,224.0,214.0,222.0,8.0,7711200.0,1694334200.0,768.0
2020-11-23T00:00:00,222.0,226.0,210.0,216.0,-6.0,5151100.0,1123841600.0,655.0
2020-11-24T00:00:00,216.0,220.0,214.0,216.0,0.0,4149400.0,899235800.0,513.0
2020-11-25T00:00:00,216.0,220.0,212.0,214.0,-2.0,4206700.0,902932000.0,488.0
2020-11-26T00:00:00,214.0,230.0,210.0,230.0,16.0,17759600.0,3965035000.0,1699.0
2020-11-27T00:00:00,230.0,234.0,222.0,222.0,-8.0,10830300.0,2461587000.0,1266.0
2020-11-30T00:00:00,222.0,224.0,208.0,208.0,-14.0,8664700.0,1853437400.0,936.0
2020-12-01T00:00:00,208.0,218.0,208.0,214.0,6.0,3637500.0,778338400.0,429.0
2020-12-02T00:00:00,214.0,216.0,210.0,214.0,0.0,2639000.0,564958800.0,330.0
2020-12-03T00:00:00,214.0,224.0,210.0,216.0,2.0,7050000.0,1527020400.0,777.0
2020-12-04T00:00:00,216.0,224.0,214.0,220.0,4.0,6399000.0,1401927200.0,869.0
2020-12-07T00:00:00,220.0,226.0,216.0,220.0,0.0,10002000.0,2223387200.0,982.0
2020-12-08T00:00:00,220.0,270.0,222.0,234.0,14.0,44923100.0,10835133400.0,4476.0
2020-12-10T00:00:00,234.0,238.0,224.0,228.0,-6.0,6287200.0,1446243400.0,951.0
2020-12-11T00:00:00,228.0,228.0,218.0,220.0,-8.0,4184800.0,928694600.0,636.0
2020-12-14T00:00:00,220.0,226.0,218.0,220.0,0.0,5911600.0,1307110000.0,475.0
2020-12-15T00:00:00,220.0,222.0,212.0,218.0,-2.0,5710000.0,1243537200.0,489.0
2020-12-16T00:00:00,218.0,220.0,206.0,212.0,-6.0,19215400.0,4082380000.0,1159.0
2020-12-17T00:00:00,212.0,220.0,212.0,216.0,4.0,5344700.0,1154656000.0,596.0
2020-12-18T00:00:00,216.0,220.0,214.0,216.0,0.0,3454900.0,746455800.0,427.0
2020-12-21T00:00:00,216.0,222.0,214.0,218.0,2.0,3724200.0,808780000.0,504.0
2020-12-22T00:00:00,218.0,222.0,212.0,212.0,-6.0,4676800.0,1011568400.0,566.0
2020-12-23T00:00:00,212.0,218.0,200.0,210.0,-2.0,4904800.0,1016424800.0,519.0
2020-12-28T00:00:00,210.0,214.0,200.0,202.0,-8.0,6332000.0,1293024400.0,673.0
2020-12-29T00:00:00,202.0,206.0,199.0,200.0,-2.0,4057900.0,820230700.0,479.0
2020-12-30T00:00:00,200.0,204.0,189.0,190.0,-10.0,7682000.0,1480574700.0,915.0
2021-01-04T00:00:00,190.0,198.0,182.0,196.0,6.0,3889100.0,742359700.0,516.0
2021-01-05T00:00:00,196.0,202.0,194.0,199.0,3.0,2889700.0,573518100.0,431.0
2021-01-06T00:00:00,199.0,208.0,196.0,198.0,-1.0,4073900.0,816540600.0,466.0
2021-01-07T00:00:00,198.0,202.0,195.0,195.0,-3.0,4280900.0,848960500.0,324.0
2021-01-08T00:00:00,195.0,198.0,193.0,194.0,-1.0,2645400.0,516224800.0,330.0
