date,previous,high,low,close,change,volume,value,frequency
2020-10-07T00:00:00,107.0,112.0,100.0,105.0,-2.0,1300.0,136600.0,11.0
2020-10-08T00:00:00,105.0,110.0,100.0,104.0,-1.0,4900.0,503900.0,9.0
2020-10-09T00:00:00,104.0,114.0,97.0,106.0,2.0,2000.0,208300.0,12.0
2020-10-12T00:00:00,106.0,116.0,100.0,107.0,1.0,28500.0,2883700.0,24.0
2020-10-13T00:00:00,107.0,112.0,100.0,106.0,-1.0,10400.0,1042900.0,7.0
2020-10-14T00:00:00,106.0,116.0,100.0,108.0,2.0,1400.0,148600.0,7.0
2020-10-15T00:00:00,108.0,118.0,103.0,107.0,-1.0,3900.0,417900.0,11.0
2020-10-16T00:00:00,107.0,112.0,108.0,108.0,1.0,3100.0,335200.0,2.0
2020-10-19T00:00:00,108.0,113.0,102.0,107.0,-1.0,1600.0,168800.0,8.0
2020-10-20T00:00:00,107.0,117.0,102.0,102.0,-5.0,47300.0,5332000.0,32.0
2020-10-21T00:00:00,102.0,112.0,102.0,109.0,7.0,5800.0,623300.0,5.0
2020-10-22T00:00:00,109.0,114.0,109.0,109.0,0.0,500.0,55000.0,2.0
2020-10-23T00:00:00,109.0,114.0,112.0,112.0,3.0,300.0,33900.0,3.0
2020-10-26T00:00:00,112.0,112.0,109.0,111.0,-1.0,3200.0,349800.0,4.0
2020-10-27T00:00:00,111.0,120.0,104.0,104.0,-7.0,5600.0,636500.0,6.0
2020-11-02T00:00:00,104.0,114.0,97.0,98.0,-6.0,25200.0,2494700.0,13.0
2020-11-03T00:00:00,98.0,102.0,95.0,99.0,1.0,7300.0,712900.0,11.0
2020-11-04T00:00:00,99.0,103.0,93.0,97.0,-2.0,2600.0,254400.0,5.0
2020-11-05T00:00:00,97.0,101.0,97.0,97.0,0.0,200.0,19800.0,2.0
2020-11-06T00:00:00,97.0,101.0,91.0,97.0,0.0,1600.0,152400.0,12.0
2020-11-09T00:00:00,97.0,107.0,91.0,96.0,-1.0,5700.0,551400.0,6.0
2020-11-10T00:00:00,96.0,100.0,90.0,93.0,-3.0,5600.0,514700.0,15.0
2020-11-11T00:00:00,93.0,98.0,93.0,95.0,2.0,2500.0,233700.0,6.0
2020-11-12T00:00:00,95.0,105.0,95.0,95.0,0.0,800.0,77000.0,3.0
