date,previous,high,low,close,change,volume,value,frequency
2020-10-07T00:00:00,50.0,50.0,50.0,50.0,0.0,2000.0,100000.0,4.0
2020-10-08T00:00:00,50.0,50.0,50.0,50.0,0.0,200.0,10000.0,2.0
2020-10-09T00:00:00,50.0,50.0,50.0,50.0,0.0,15400.0,770000.0,6.0
2020-10-12T00:00:00,50.0,50.0,50.0,50.0,0.0,10300.0,515000.0,4.0
2020-10-13T00:00:00,50.0,50.0,50.0,50.0,0.0,200.0,10000.0,2.0
2020-10-14T00:00:00,50.0,50.0,50.0,50.0,0.0,200.0,10000.0,2.0
2020-10-15T00:00:00,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2020-10-16T00:00:00,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2020-10-19T00:00:00,50.0,50.0,50.0,50.0,0.0,100.0,5000.0,1.0
2020-10-20T00:00:00,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2020-10-21T00:00:00,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2020-10-22T00:00:00,50.0,50.0,50.0,50.0,0.0,6000.0,300000.0,1.0
2020-10-23T00:00:00,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2020-10-26T00:00:00,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2020-10-27T00:00:00,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2020-11-02T00:00:00,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2020-11-03T00:00:00,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2020-11-04T00:00:00,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2020-11-05T00:00:00,50.0,50.0,50.0,50.0,0.0,100.0,5000.0,1.0
2020-11-06T00:00:00,50.0,50.0,50.0,50.0,0.0,1000.0,50000.0,2.0
2020-11-09T00:00:00,50.0,50.0,50.0,50.0,0.0,200.0,10000.0,2.0
2020-11-10T00:00:00,50.0,50.0,50.0,50.0,0.0,150000.0,7500000.0,3.0
2020-11-11T00:00:00,50.0,50.0,50.0,50.0,0.0,100.0,5000.0,1.0
2020-11-12T00:00:00,50.0,50.0,50.0,50.0,0.0,300.0,15000.0,2.0
2020-11-13T00:00:00,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2020-11-16T00:00:00,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2020-11-17T00:00:00,50.0,50.0,50.0,50.0,0.0,1100.0,55000.0,3.0
2020-11-18T00:00:00,50.0,50.0,50.0,50.0,0.0,700.0,35000.0,4.0
2020-11-19T00:00:00,50.0,50.0,50.0,50.0,0.0,100.0,5000.0,1.0
2020-11-20T00:00:00,50.0,50.0,50.0,50.0,0.0,100.0,5000.0,1.0
2020-11-23T00:00:00,50.0,50.0,50.0,50.0,0.0,800.0,40000.0,3.0
2020-11-24T00:00:00,50.0,50.0,50.0,50.0,0.0,400.0,20000.0,2.0
2020-11-25T00:00:00,50.0,50.0,50.0,50.0,0.0,100.0,5000.0,1.0
2020-11-26T00:00:00,50.0,50.0,50.0,50.0,0.0,3100.0,155000.0,3.0
2020-11-27T00:00:00,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2020-11-30T00:00:00,50.0,50.0,50.0,50.0,0.0,3700.0,185000.0,3.0
2020-12-01T00:00:00,50.0,50.0,50.0,50.0,0.0,36100.0,1805000.0,8.0
2020-12-02T00:00:00,50.0,50.0,50.0,50.0,0.0,800.0,40000.0,4.0
2020-12-03T00:00:00,50.0,50.0,50.0,50.0,0.0,44000.0,2200000.0,17.0
2020-12-04T00:00:00,50.0,50.0,50.0,50.0,0.0,400.0,20000.0,2.0
2020-12-07T00:00:00,50.0,50.0,50.0,50.0,0.0,7800.0,390000.0,6.0
2020-12-08T00:00:00,50.0,50.0,50.0,50.0,0.0,1000.0,50000.0,4.0
2020-12-10T00:00:00,50.0,50.0,50.0,50.0,0.0,400.0,20000.0,1.0
2020-12-11T00:00:00,50.0,50.0,50.0,50.0,0.0,200.0,10000.0,1.0
2020-12-14T00:00:00,50.0,50.0,50.0,50.0,0.0,100.0,5000.0,1.0
2020-12-15T00:00:00,50.0,50.0,50.0,50.0,0.0,600.0,30000.0,1.0
2020-12-16T00:00:00,50.0,50.0,50.0,50.0,0.0,1700.0,85000.0,6.0
2020-12-17T00:00:00,50.0,50.0,50.0,50.0,0.0,529400.0,26470000.0,12.0
2020-12-18T00:00:00,50.0,50.0,50.0,50.0,0.0,700.0,35000.0,3.0
2020-12-21T00:00:00,50.0,50.0,50.0,50.0,0.0,200.0,10000.0,2.0
2020-12-22T00:00:00,50.0,50.0,50.0,50.0,0.0,100.0,5000.0,1.0
2020-12-23T00:00:00,50.0,50.0,50.0,50.0,0.0,1500.0,75000.0,3.0
2020-12-28T00:00:00,50.0,50.0,50.0,50.0,0.0,5300.0,265000.0,2.0
2020-12-29T00:00:00,50.0,50.0,50.0,50.0,0.0,1500.0,75000.0,5.0
2020-12-30T00:00:00,50.0,50.0,50.0,50.0,0.0,10800.0,540000.0,3.0
2021-01-04T00:00:00,50.0,50.0,50.0,50.0,0.0,1500000.0,75000000.0,146.0
2021-01-05T00:00:00,50.0,50.0,50.0,50.0,0.0,500.0,25000.0,1.0
2021-01-06T00:00:00,50.0,50.0,50.0,50.0,0.0,350500.0,17525000.0,9.0
2021-01-07T00:00:00,50.0,50.0,50.0,50.0,0.0,9800.0,490000.0,20.0
2021-01-08T00:00:00,50.0,50.0,50.0,50.0,0.0,10200.0,510000.0,3.0
2021-01-11T00:00:00,50.0,50.0,50.0,50.0,0.0,14700.0,735000.0,4.0
2021-01-12T00:00:00,50.0,50.0,50.0,50.0,0.0,12900.0,645000.0,10.0
2021-01-13T00:00:00,50.0,50.0,50.0,50.0,0.0,200700.0,10035000.0,8.0
2021-01-14T00:00:00,50.0,50.0,50.0,50.0,0.0,20600.0,1030000.0,5.0
2021-01-15T00:00:00,50.0,50.0,50.0,50.0,0.0,43100.0,2155000.0,6.0
2021-01-18T00:00:00,50.0,50.0,50.0,50.0,0.0,20100.0,1005000.0,5.0
2021-01-19T00:00:00,50.0,50.0,50.0,50.0,0.0,130500.0,6525000.0,2.0
