date,previous,high,low,close,change,volume,value,frequency
2020-10-08T00:00:00,600.0,610.0,590.0,610.0,10.0,82600.0,49363500.0,26.0
2020-10-09T00:00:00,610.0,610.0,600.0,610.0,0.0,28600.0,17413000.0,25.0
2020-10-12T00:00:00,610.0,615.0,610.0,615.0,5.0,38400.0,23466500.0,24.0
2020-10-13T00:00:00,615.0,625.0,600.0,620.0,5.0,78800.0,48578500.0,48.0
2020-10-14T00:00:00,620.0,630.0,610.0,630.0,10.0,71800.0,44233000.0,40.0
2020-10-15T00:00:00,630.0,640.0,620.0,635.0,5.0,77000.0,48428000.0,63.0
2020-10-16T00:00:00,635.0,635.0,620.0,625.0,-10.0,33000.0,20701000.0,33.0
2020-10-19T00:00:00,625.0,640.0,630.0,640.0,15.0,57900.0,36701000.0,34.0
2020-10-20T00:00:00,640.0,640.0,630.0,640.0,0.0,27000.0,17163000.0,35.0
2020-10-21T00:00:00,640.0,640.0,635.0,640.0,0.0,5900.0,3764000.0,15.0
2020-10-22T00:00:00,640.0,640.0,630.0,640.0,0.0,32100.0,20383000.0,32.0
2020-10-23T00:00:00,640.0,640.0,630.0,635.0,-5.0,40100.0,25278000.0,23.0
2020-10-26T00:00:00,635.0,635.0,625.0,635.0,0.0,41200.0,25997000.0,23.0
2020-10-27T00:00:00,635.0,630.0,625.0,630.0,-5.0,28900.0,18092000.0,22.0
2020-11-02T00:00:00,630.0,635.0,615.0,635.0,5.0,60500.0,38132000.0,37.0
2020-11-03T00:00:00,635.0,665.0,630.0,665.0,30.0,256700.0,166800000.0,110.0
2020-11-04T00:00:00,665.0,670.0,645.0,655.0,-10.0,120900.0,79951000.0,89.0
2020-11-05T00:00:00,655.0,665.0,650.0,660.0,5.0,42800.0,28246000.0,34.0
2020-11-06T00:00:00,660.0,675.0,650.0,665.0,5.0,155000.0,103554000.0,73.0
2020-11-09T00:00:00,665.0,830.0,710.0,830.0,165.0,993500.0,818298500.0,209.0
2020-11-10T00:00:00,830.0,1000.0,815.0,850.0,20.0,1341900.0,1167218000.0,762.0
2020-11-11T00:00:00,850.0,865.0,830.0,830.0,-20.0,561400.0,471124000.0,161.0
2020-11-12T00:00:00,830.0,835.0,810.0,810.0,-20.0,182300.0,149940500.0,79.0
2020-11-13T00:00:00,810.0,820.0,800.0,805.0,-5.0,184800.0,148320500.0,85.0
2020-11-16T00:00:00,805.0,900.0,805.0,820.0,15.0,376300.0,309727000.0,116.0
2020-11-17T00:00:00,820.0,835.0,795.0,825.0,5.0,267800.0,217416000.0,90.0
2020-11-18T00:00:00,825.0,830.0,820.0,825.0,0.0,93800.0,77313000.0,58.0
2020-11-19T00:00:00,825.0,835.0,820.0,835.0,10.0,117700.0,97643000.0,66.0
2020-11-20T00:00:00,835.0,850.0,825.0,835.0,0.0,106100.0,89326000.0,54.0
2020-11-23T00:00:00,835.0,850.0,820.0,840.0,5.0,141400.0,117739000.0,99.0
2020-11-24T00:00:00,840.0,845.0,825.0,835.0,-5.0,61000.0,51034500.0,46.0
2020-11-25T00:00:00,835.0,840.0,810.0,830.0,-5.0,219000.0,180314500.0,93.0
2020-11-26T00:00:00,830.0,830.0,775.0,825.0,-5.0,523800.0,416961000.0,123.0
2020-11-27T00:00:00,825.0,830.0,820.0,830.0,5.0,18600.0,15336500.0,36.0
2020-11-30T00:00:00,830.0,835.0,775.0,780.0,-50.0,815700.0,644746000.0,175.0
2020-12-01T00:00:00,780.0,820.0,780.0,805.0,25.0,72500.0,58763500.0,64.0
2020-12-02T00:00:00,805.0,815.0,795.0,805.0,0.0,57400.0,45998500.0,61.0
2020-12-03T00:00:00,805.0,825.0,800.0,800.0,-5.0,193600.0,158575000.0,64.0
2020-12-04T00:00:00,800.0,815.0,800.0,800.0,0.0,101700.0,81915500.0,44.0
2020-12-07T00:00:00,800.0,810.0,795.0,805.0,5.0,129200.0,103187500.0,102.0
2020-12-08T00:00:00,805.0,805.0,790.0,800.0,-5.0,112300.0,89515000.0,81.0
2020-12-10T00:00:00,800.0,815.0,790.0,815.0,15.0,205300.0,165467500.0,80.0
2020-12-11T00:00:00,815.0,815.0,800.0,810.0,-5.0,25400.0,20530500.0,29.0
2020-12-14T00:00:00,810.0,810.0,800.0,810.0,0.0,83500.0,67277000.0,43.0
2020-12-15T00:00:00,810.0,835.0,795.0,825.0,15.0,183500.0,149986500.0,89.0
2020-12-16T00:00:00,825.0,845.0,820.0,820.0,-5.0,331900.0,277129000.0,130.0
